,SourceName,TargetName
7789,mastana,मस्ताना
7790,mastana mashooq,मस्ताना माशूक
7791,mastek,मैस्टेक
7792,master ji,मास्टर जी
7793,master man,मास्टर मैन
7794,masud,मसूद
7795,masumah,मासूम
7796,matanzas,मेटान्ज़ास
7797,matav-cable systems media,मातव-केबल सिस्टम्स मीडिया
7798,materia,मटेरिआ
7799,mathew sinclair,मैथ्यू सिनक्लेयर
7800,mathilda,मथिल्डा
7801,mathilde,मथिल्डे
7802,mathmesh,मथमेश
7803,mathrubhumi,मातृभूमि
7804,mathura,मथुरा
7805,matilde,मटिल्डे
7806,matinder,मतिन्दर
7807,matlabi,मतलबी
7808,matloob,मत्लूब
7809,matondkar,मातोंडकर
7810,matra bhoomi,मातृ भूमि
7811,matsendra,मत्सेंद्र
7812,matsushita electric industrial,मत्सुशिता इलेक्ट्रिक इंडस्ट्रीयल
7813,matt prior,मैट प्रायर
7814,matthew elliott,मैथ्यू इलियोट
7815,matwala,मतवाला
7816,matwale,मतवाले
7817,maude,मौडे
7818,maulavee,मौलवी
7819,mauna loa,मौनालोआ
7820,maurice,मौरिस
7821,mauritania,मॉरितानिया
7822,maurizio,मौरिज़िओ
7823,mauro,मौरो
7824,mausi,मौसी
7825,maut ka toofan,मौत का तूफान
7826,mauve,मौवे
7827,mavis,मविस
7828,mawaali,मवाली
7829,mawahib,मवाहिब
7830,mawana sugar,मवाना शुगर
7831,mawenge mwena,मवेंजी म्वेना
7832,max india,मैक्स इंडिया
7833,maxim,मैक्सिम
7834,maxim garci,मॅक्ज़िम गॉर्की
7835,maximus,मक्सिमस
7836,maxine,मक्सिने
7837,maxwell,मैक्सवेल
7838,may,मई
7839,maya,माया
7840,mayank,मयंक
7841,maybank,मेबैंक
7842,mayiladuturai,मइलादुतुराई
7843,mayin,मायिन
7844,maylin,मायलिन
7845,mayo,मेयो
7846,mayoorashikhaa,मयूरशिखा
7847,maysa,मेसा
7848,maysarah,मय्यसरह
7849,maysun,मेसन
7850,mayur,मयूर
7851,mayureshwar,मयूरेश्वर
7852,mazdoor zindabad,मज़दूर ज़िंदाबाद
7853,mazloom,मज़लूम
7854,mccann,मैककेन
7855,mccawley,मैककॉली
7856,mccracken,मैकक्रेकन
7857,mcdonald's,मैकडॉनल्ड्स
7858,mcdowell,मैकडॉवेल
7859,mckesson,मैकेज़न
7860,mckile,मैककिले
7861,meadow,मीडो
7862,mecklenburg,मेक्लेनबर्ग
7863,medal of nesterov,मेडल ऑफ नेस्टेरोव
7864,medal of pushkin,मेडल ऑफ पिश्किन
7865,medal of suvorov,मेडल ऑफ सुवोरोव
7866,medal of the gold star,मेडल ऑफ द गोल्ड स्टार
7867,medal of zhukov,मेडल ऑफ ज़ुकोव
7868,medals of honor,मेडल्स ऑफ ऑनर
7869,medera,मेडेरा
7870,medha,मेधा
7871,medhaa,मेधा
7872,medhaavee,मेधावी
7873,medhaavinee,मेधाविनी
7874,media,मीडिया
7875,medini,मेदिनी
7876,mediterranean,मेडिटेरेनियन
7877,medzhybizh,मेझ्ही‍बिज़
7878,meenaa,मीना
7879,meenaalaal,मीणालाल
7880,meenakshi,मीनक्षी
7881,meenar,मीनार
7882,meera,मीरा
7883,meeraa,मीरा
7884,meerut,मेरठ
7885,meetha zahar,मीठा ज़हर
7886,megan,मेगन
7887,megara,मेगरा
7888,megha,मेघा
7889,meghachand,मेघचंद
7890,meghalaya,मेघालय
7891,meghamala,मेघमाला
7892,meghana,मेघना
7893,meghanaad,मेघनाद
7894,meghdutt,मेघदत्त
7895,meghna,मेघना
7896,meghnad,मेघनाद
7897,mehak,महक
7898,mehandi,मेहँदी
7899,mehandi lagi mere haath,मेहँदी लगी मेरे हाथ
7900,mehandi rang layegi,मेहँदी रंग लाएगी
7901,mehandiratta,मेहंदीरत्ता
7902,meharbaan,मेहरबान
7903,mehboobnagar,महबूबनगर
7904,mehmood,महमूद
7905,mehsaana,मेहसाना
7906,meijer,मैज़र
7907,mekhala,मेखला
7908,mekhalaadrijaa,मेखलाद्रिजा
7909,mekhalin,मेखलिन
7910,mekong,मेकाँग
7911,mel brooks,मॅल ब्रुक्स
7912,mela,मेला
7913,melania,मिलेनिया
7914,melba,मेल्बा
7915,melbourne cup,मेल्बॉर्न कप
7916,melia,मेलिया
7917,melina,मेलिना
7918,meliora,मेलिओरा
7919,melissan,मेलिसन
7920,melita,मेलिटा
7921,mellette,मेलेट
7922,melody,मेलोडी
7923,melva,मेल्वा
7924,melvin,मेल्विन
7925,melvina,मेल्विना
7926,mem didi,मेम दीदी
7927,memorial baptist,मेमोरियल बैपटिस्ट
7928,memorial cup,मेमोरियल कप
7929,mena,मेना
7930,menai,मेनाई
7931,menara telekom headquarters,मेनरा टेलीकॉम हेडक्वार्टर्स
7932,menard,मेनार्ड
7933,mendelevium,मेंडलीवियम
7934,mendhe,मेंढे
7935,menifee,मेनिफी
7936,mera bhai mera dushman,मेरा भाई मेरा दुश्मन
7937,mera desh mera dharam,मेरा देश मेरा धरम
7938,mera dharam,मेरा धरम
7939,mera dost,मेरा दोस्त
7940,mera dost mera dushman,मेरा दोस्त मेरा दुश्मन
7941,mera gaon,मेरा गाँव
7942,mera ghar mere bachche,मेरा घर मेरे बच्चे
7943,mera ladka,मेरा लड़का
7944,mera naseeb,मेरा नसीब
7945,mera pati sirf mera hai,मेरा पति सिर्फ मेरा है
7946,mera qasoor kya hai,मेरा कसूर क्या है
7947,mera salaam,मेरा सलाम
7948,mera saya,मेरा साया
7949,mera yaar mera dushman,मेरा यार मेरा दुश्मन
7950,mercator lines,मर्केटर लाइन्स
7951,merch,मर्क
7952,mercia,मेर्किया
7953,merck pharma,मर्क फ़ार्मा
7954,mercury,मर्क्यूरी
7955,mere garib nawaz,मेरे गरीब नवाज़
7956,mere lal,मेरे लाल
7957,mere mehboob,मेरे महबूब
7958,mere sanam,मेरे सनम
7959,mere sartaaj,मेरे सरताज
7960,meri aankhen,मेरी आँखें
7961,meri adalat,मेरी अदालत
7962,meri awaaz suno,मेरी आवाज़ सुनो
7963,meri bhabhi,मेरी भाभी
7964,meri biwi ki shaadi,मेरी बीवी की शादी
7965,meri kahani,मेरी कहानी
7966,meri lalkaar,मेरा ललकार
7967,meri surat teri ankhen,मेरी सूरत तेरी आँखें
7968,meri zubaan,मेरी ज़ुबान
7969,meriel,मेरिएल
7970,meritorious service medal,मेरिटोरियस सर्विस मेडल
7971,meriwether,मेरिवेदर
7972,merle,मेर्ले
7973,merlin kville,मर्लिन क्वीले
7974,merrimack,मेरीमैक
7975,meru,मेरु
7976,mervin,मेर्विन
7977,mervyn dillon,मर्विन डिलों
7978,mesosphere,मीसोस्फीयर
7979,messinia,मेसिनिआ
7980,metallophone,मेटैलोफोन
7981,methuselah mouse prize,मेथुसेलाह माउस प्राइज़
7982,metlife,मेटलाइफ
7983,metro,मेट्रो
7984,mettur reservoir,मेत्तुर रिज़रवायर
7985,mevaaraam,मेवाराम
7986,mexico city,मेक्सिको सिटी
7987,meyrick pringle,मेरिक प्रिंगल
7988,mgahinga gorilla,मगाहिंगा गोरिल्ला
7989,mhatre,म्हात्रे
7990,mia,मिया
7991,miach,मिआच
7992,miami university,मियामी यूनिवर्सिटी
7993,michael clarke,माइकल क्लार्क
7994,michael douglas,मिशेल डॉगल्स
7995,michael drayton,माइकल ड्राइटन
7996,michael landon,मिशेल लंदन
7997,michael mason,माइकल मैसन
7998,michael ontaze,मायकल ओन्ताजे
7999,michaela,मिशेला
8000,michel,मिशेल
8001,michelin,मिशेलिन
8002,michelle nostradum,मिशेल नॉस्ट्रेडमस
8003,michigan,मिशिगन
8004,mick malone,मिक मैलोन
8005,microbiology,माइक्रोबायोलॉजी
8006,mid-day,मिड-डे
8007,middle fail,मिडिल फेल
8008,midhvaan,मिधवान
8009,midnight mail,मिडनाइट मेल
8010,midway,मिडवे
8011,mignon,मिग्नोन
8012,mihir,मिहिर
8013,mike brearley,माइक ब्रेयरले
8014,mike denness,माइक डेनेस
8015,mike gatting,माइक गैटिंग
8016,mike veletta,माइक वेलेटा
8017,mike watkinson,माइक वॉटकिंसन
8018,mike whitney,माइक व्हिटने
8019,mikel,मिकेल
8020,mikhail gorbachev,मिखाइल गोर्बाचेव
8021,mikumi,मिकुमी
8022,mil gai manzil mujhe,मिल गई मंजिल मुझे
8023,milam bethany baptist,मिलाम बेथनी बैपटिस्ट
8024,milan linate,मिलान लिनेट
8025,milan malpensa,मिलान मालपेन्सा
8026,milek,मिलेक
8027,miles,मिलेस
8028,miles franklin award,माइल्स फ्रेंकलिन अवार्ड
8029,milford haven,मिल्फोर्ड हैवन
8030,milind,मिलिन्द
8031,mill mazdoor,मिल मज़दूर
8032,millennium technology prize,मिलेनियम टेक्नोलॉजी प्राइज़
8033,millicent,मिलिसेंट
8034,millie,मिली
8035,mills,मिल्स
8036,milo,मिलो
8037,milonga,मिलोंगा
8038,milt,मिल्ट
8039,milton,मिल्टन
8040,milton pydanna,मिल्टन पायडैना
8041,milton small,मिल्टन स्मॉल
8042,milun,मिलन
8043,milwaukee,मिलवॉकी
8044,mimi,मिमी
8045,mimis,मिमिस
8046,minas gerais,मिनास गेरैस
8047,mindo,मिंदो
8048,mindy,मिंडी
8049,mineshvar,मिनेश्वर
8050,minhas,मिनहास
8051,minna,मिन्ना
8052,minoo,मीनू
8053,minoo masani,मीनू मसानी
