,Unnamed: 0,SourceName,TargetName
8613,8613,neagle,नीगल
8614,8614,nebraska,नेब्रास्का
8615,8615,neci,नेकि
8616,8616,necia,नेकिया
8617,8617,neecha nagar,नीचा नगर
8618,8618,needles old battery,नीडल्स ओल्ड बैटरी
8619,8619,neel kamal,नील कमल
8620,8620,neel mani,नील मणी
8621,8621,neeladri,नीलाद्रि
8622,8622,neelam pari,नीलम परी
8623,8623,neelambar,नीलाम्बर
8624,8624,neelanjan,नीलांजन
8625,8625,neelanjana,नीलांजना
8626,8626,neelesh,नीलेश
8627,8627,neelgiri,नीलगिरी
8628,8628,neelkamal,नीलकमल
8629,8629,neelkanta,नीलकांता
8630,8630,neend hamari khwab tumhare,नींद हमारी ख्वाब तुम्हारे
8631,8631,neepa,नीपा
8632,8632,neera aur nanda,नीरा और नंदा
8633,8633,neeraja,नीरजा
8634,8634,neeti,नीति
8635,8635,negi,नेगी
8636,8636,nehar,नहर
8637,8637,nehemiah perry,नेहमियाह पेरी
8638,8638,nehra,नेहरा
8639,8639,neil,नील
8640,8640,neil foster,नील फॉस्टर
8641,8641,neil semon,‍नील सिमॉन
8642,8642,nelco,नेल्को
8643,8643,nelia,नेलिया
8644,8644,nell,नेल
8645,8645,nellai kahaaboman,नेल्लाई कहाबोमन
8646,8646,nellore,नैल्लोर
8647,8647,nellur,नैल्लोर
8648,8648,nelofar,नीलोफर
8649,8649,nelson,नेल्सन
8650,8650,nene,नेने
8651,8651,neon,नियोन
8652,8652,nepal,नेपाल
8653,8653,nerina,नेरिना
8654,8654,nero,नीरो
8655,8655,nerolac,नेरोलेक
8656,8656,nerys,नेरीस
8657,8657,nestle,नैस्ले
8658,8658,nestor,नेस्टर
8659,8659,net servicos de comunicacao,नेट सर्विकोज़ डी कम्युनिकाकेओ
8660,8660,netaji subhash chandra bose,नेताजी सुभाषचंद्र बोस
8661,8661,netball,नेटबॉल
8662,8662,netherlands,नीदरलैंड्‍स
8663,8663,network,नेटवर्क
8664,8664,neurochem,न्यूरोकेम
8665,8665,nevado de colima,नेव्हाडो डी कोलीमा
8666,8666,nevanlinna prize,नेवानलिना प्राइज़
8667,8667,nevare,नेवरे
8668,8668,new guinea,न्यू गुएना
8669,8669,new haven road church of god,न्यू हेवन रोड चर्च ऑफ गॉड
8670,8670,new jersey,न्यू जर्सी
8671,8671,new kent,न्यू केंट
8672,8672,new museum of contemporary art,न्यू म्युज़ियम ऑफ कंटेम्पररी आर्ट
8673,8673,new springs christian,न्यू स्प्रिंग्स क्रिश्चियन
8674,8674,new tavern fort,न्यू टैवर्न फोर्ट
8675,8675,new york historical society,न्यू यॉर्क ह‍िस्टॉर‍िकल सोसायटी
8676,8676,new zealand,न्यूज़ीलैंड
8677,8677,newberg christian,न्यूबर्ग क्रिश्चियन
8678,8678,newberry,न्यूबेरी
8679,8679,newbery medal,न्यूबेरी मेडल
8680,8680,newcastle,न्यूकासल
8681,8681,newdigate prize,न्यूडिगेट प्राइज़
8682,8682,newfoundland,न्यू फाउंडलैंड
8683,8683,newman,न्यूमैन
8684,8684,newstime,न्यूजटाइम
8685,8685,newton,न्यूटन
8686,8686,niagara,नायग्रा
8687,8687,niaz and namaz,नियाज़ एण्ड नमाज़
8688,8688,nicaragua,निकारगुआ
8689,8689,nicholas appert award,निकोलस एपर्ट अवार्ड
8690,8690,nick,निक
8691,8691,nick nolte,निक नोल्टे
8692,8692,nicki,निक्की
8693,8693,nicky boje,निक्की बोजे
8694,8694,nico,निको
8695,8695,nicosia,निकोसिया
8696,8696,nida,निदा
8697,8697,nidhi,निधि
8698,8698,nierenberg,नीरेनबर्ग
8699,8699,nigahen,निगाहें
8700,8700,nigam,निगम
8701,8701,nigel,निगेल
8702,8702,nigeria,नीजर
8703,8703,niggly,निगली
8704,8704,nighojkar,निघोजकर
8705,8705,nihang,निहंग
8706,8706,nihar,निहार
8707,8707,niharika,निहारिका
8708,8708,nijjar,निज्जर
8709,8709,nikhil chopra,निखिल चोपड़ा
8710,8710,nikunj,निकुंज
8711,8711,nilantha ratnayake,निलंथा रत्नायके
8712,8712,nilay,निलय
8713,8713,nileen,निलीन
8714,8714,nilesh kulkarni,निलेश कुलकर्णी
8715,8715,nili,नीली
8716,8716,nimat,निमत
8717,8717,nimish,निमिश
8718,8718,ninetowns digital world trade holdings limited,नाइनटाउन्स डिजीटल वर्ल्ड ट्रेड होल्डिंग्स लिमिटेड
8719,8719,ninon,निनोन
8720,8720,niobium,नियोबियम
8721,8721,nippon mining holdings,निप्पॉन माइनिंग होल्डिंग्स
8722,8722,nippon oil,निप्पॉन ऑइल
8723,8723,nirad,नीरद
8724,8724,niramay,निरामय
8725,8725,nirav,नीरव
8726,8726,nirbhay,निर्भय
8727,8727,nirdosh,निर्दोष
8728,8728,nirgude,निरगुडे़
8729,8729,nirlep,निर्लेप
8730,8730,nirmal,निर्मल
8731,8731,nirupama,निरूपमा
8732,8732,nirvan,निर्वाण
8733,8733,nisal fernando,निसल फर्नेंडो
8734,8734,nisbat,निस्बात
8735,8735,nisha,निशा
8736,8736,nishad,निषाद
8737,8737,nishan,निशान
8738,8738,nishan danka,निशान डंका
8739,8739,nishan-e-jung,निशान-ए-जंग
8740,8740,nishane baazi,‍निशाने बाज़ी
8741,8741,nishani,निशानी
8742,8742,nishantha,निशांथा
8743,8743,nishit,निशीत
8744,8744,nishith,निशीथ
8745,8745,nishok,निशोक
8746,8746,nissan motor,निस्सन मोटर
8747,8747,nitin,नितिन
8748,8748,nitrogen,नाइट्रोजन
8749,8749,nitya,नित्या
8750,8750,nityanath,नित्यनाथ
8751,8751,nivedita,निवेदिता
8752,8752,nivritti,निवृत्ति
8753,8753,niwai,निवाई
8754,8754,nixie,निक्सी
8755,8755,niyati,नियति
8756,8756,nizambad,निजामबाद
8757,8757,nizzar,निज़्ज़ार
8758,8758,no mans land fort,नो मैन्स लैंड फोर्ट
8759,8759,noakes,नोक्स
8760,8760,nobelium,नॉबेलियम
8761,8761,nocil,नॉसिल
8762,8762,noguchi museum,नोगुची म्युज़ियम
8763,8763,nola,नोला
8764,8764,noma prize for literature,नोमा प्राइज़ फॉर लिट्रेचर
8765,8765,nongkrem,नॉन्गक्रेम
8766,8766,noor,नूर
8767,8767,noor-e-elahi,नूर-ए-इलाही
8768,8768,noor-e-islaam,नूर-ए-इस्लाम
8769,8769,noori,नूरी
8770,8770,norbert phillip,नॉबर्ट फिलिप
8771,8771,norbert wiener award,नॉर्बर्ट वीनर अवार्ड
8772,8772,norbert wiener prize in applied mathematics,नॉरबेर्ट वीनर प्राइज़ इन अप्लाएड मैथेमेटिक्स
8773,8773,nordea bank,नोर्डिया बैंक
8774,8774,norfolk,नॉरफ़ॉल्क
8775,8775,norina,नोरिना
8776,8776,norma,नोर्मा
8777,8777,norman,नॉर्मन
8778,8778,norman gifford,नॉर्मन गिफॉर्ड
8779,8779,normandy,नोरमैंडी
8780,8780,norsk,नॉर्स्क
8781,8781,north,नॉर्थ
8782,8782,north dakota,नॉर्थ डकोटा
8783,8783,north east land,नॉर्थ इस्ट लैंड
8784,8784,northampton university college,नार्थएंपटन यूनिवर्सिटी कॉलेज
8785,8785,northrop grumman,नॉर्थ ग्रुम्मन
8786,8786,northumberland,नॉर्थम्बरलैंड
8787,8787,norwich,नॉरविच
8788,8788,nothe fort,नोथ फोर्ट
8789,8789,nottingham east midlands,नॉटिंगहॅम ईस्ट मिडलैंड्‍स
8790,8790,nova,नोवा
8791,8791,novamerican steel,नोवामेरिकन स्टील
8792,8792,novartis,नोवार्टिस
8793,8793,novartis india,नॉवर्टिस इंडिया
8794,8794,novorossysk,नॉवोरोसिस्क
8795,8795,noyyal oarathuppalayam,नोय्यल ऑराथुप्पलयम
8796,8796,nripendra,नृपेंद्र
8797,8797,nripesh,नृपेश
8798,8798,nripinder,नृपिंदर
8799,8799,nuala,नुआला
8800,8800,numa,नुमा
8801,8801,numair,नुमैर
8802,8802,nuncio,नुंकिओ
8803,8803,nunivak,‍नूनिवक
8804,8804,nurani,नुरानी
8805,8805,nurek,न्युरेक
8806,8806,nuri,नूरी
8807,8807,nursing,नर्सिंग
8808,8808,nusrat fateh ali khan,नुसरत फतेह अली खान
8809,8809,nutan,नूतन
8810,8810,nutzotin,नुटज़ोटिन
8811,8811,nuzhat,नुज़्हत
8812,8812,nyckelharpa,निकलहार्पा
8813,8813,nyika plateau,न्याइका प्लेट्‍यू
8814,8814,o jane wale,ओ जाने वाले
8815,8815,o panchhi,ओ पंछी
8816,8816,oadira,ओआदिरा
8817,8817,oaisara,ओऐसारा
8818,8818,oak,ओक
8819,8819,oalkar,ओलकर
8820,8820,oamra,ओआमरा
8821,8821,obaid,ओबैद
8822,8822,obalesh,ओबलेश
8823,8823,obayashi,ओबयाशी
8824,8824,obban,ओब्बन
8825,8825,oberth,ऑबर्थ
8826,8826,ocarina,ऑकारिना
8827,8827,oceana,ओशिएना
8828,8828,octavio,ओक्टाविओ
8829,8829,octavious,ओक्टाविअस
8830,8830,october,ऑक्टोबर
8831,8831,odelia,ओडेलिआ
8832,8832,odissi,ओडिसी
8833,8833,offenpest,ऑफेनपेस्ट
8834,8834,ogilvie,ओगिलव
8835,8835,ohio,ओहियो
8836,8836,ojas,ओजस
8837,8837,okaar,ओंकार
8838,8838,okaloosa,अकालूसा
8839,8839,okinoshima,ओकिनोशिमा
8840,8840,old roman,ओल्ड रोमन
8841,8841,oldenberg,ऑडेनबर्ग
8842,8842,olesia,ओलेसिया
8843,8843,olfert fischer,ऑफर्ट फिशर
8844,8844,oliver,ओलिवर
8845,8845,olivia,ओलिविया
8846,8846,olonga,ओलोंगा
8847,8847,olsen,ऑल्सेन
8848,8848,olwen,आल्विन
8849,8849,olympic medalists,ओलिंपिक मेडलिस्ट
8850,8850,oman,ओमान
8851,8851,omana,ओमानन्द
8852,8852,omaprakaash,ओमप्रकाश
8853,8853,omar,ओमार
8854,8854,omar khayyam,ओमर खय्यम
8855,8855,omari banks,ओमारी बैंक्स
8856,8856,omele,ओमेली
8857,8857,omeshvar,ओमेश्वर
8858,8858,omkar,ओंकार
8859,8859,omkarnath thakur,ओंकार नाथ ठाकुर
8860,8860,omprakash,ओमप्रकाश
8861,8861,omrao,ओमराव
8862,8862,on track innovations,ऑन ट्रेक इनोवेशन
8863,8863,ona,ओना
8864,8864,oncolytics biotech,ऑनकोलिटिक्स बायोटेक
8865,8865,one liberty place,वन लिबर्टी प्लेस
8866,8866,one-step,वन-स्टेप
8867,8867,onega,उनेगा
8868,8868,onella,ओनेला
8869,8869,onex,ऑनेक्स
8870,8870,onkar,ओंकार
8871,8871,onkarpreet,ओंकारप्रीत
8872,8872,onuyo,ओनूयो
8873,8873,oojam,ऊजाम
8874,8874,oonch neech,ऊँच नीच
8875,8875,oos raat ke baad,उस रात के बाद
8876,8876,opentv,ओपन टीवी
8877,8877,opera house,ओपेरा हाउस
8878,8878,opra winfre,ऑपरा विन्फ़्रे
8879,8879,optibase,ऑप्टीबेस
8880,8880,optical,ऑप्टिकल
8881,8881,optimal group,ऑप्टीमल ग्रुप
8882,8882,opto circuits,ऑप्टो सर्किट्स
8883,8883,oracle,ओरेकल
8884,8884,oral roberts,ऑरल रॉर्बट्स
8885,8885,orange prize for fiction,ऑरेंज प्राइज़ फॉर फिक्शन
